Fecha,Nombre_hospital,Institucion,Estatus_capacidad_hospitalaria,Estatus_capacidad_UCI,Coordenadas
2020-05-01,HOSPITAL GENERAL 02 (CDMX SUR) VILLA COAPA (COY.),IMSS,Buena,Media,"19.309194,-99.129593"
2020-05-01,HOSPITAL GENERAL DE ZONA 47 (CDMX SUR) (IZP),IMSS,Buena,Crítica,"19.357566,-99.054269"
2020-05-01,HOSPITAL GENERAL REGIONAL 72,IMSS,Buena,Buena,"19.542797,-99.205022"
2020-05-01,HOSPITAL GENERAL REGIONAL 196,IMSS,Media,Crítica,"19.529016,-99.030983"
2020-05-01,HOSPITAL GENERAL REGIONAL 200,IMSS,Buena,Buena,"19.742905,-98.972971"
2020-05-01,HOSPITAL GENERAL DE ZONA 194,IMSS,Media,Buena,"19.4703,-99.234208"
2020-05-01,HOSPITAL GENERAL DE ZONA 76 (XALOSTOC),IMSS,Buena,Buena,"19.526677,-99.082058"
2020-05-01,CENTRO MEDICO 20 DE NOVIEMBRE,ISSSTE,Buena,Buena,"19.37272,-99.171205"
2020-05-01,HR BICENTENARIO DE LA INDEPENDENCIA,ISSSTE,Crítica,Buena,"19.628814,-99.163343"
2020-05-01,HOSPITAL CENTRAL MILITAR,SEDENA,Buena,Buena,"19.437367,-99.216057"
2020-05-01,"CAMPO MIL. NO. 1-A,  6/O GRUPO DE MORTEROS",SEDENA,,,"19.449179,-99.232137"
2020-05-01,22/O. BATALLÓN DE POLICÍA MILITAR,SEDENA,,,"19.405526,-99.135839"
2020-05-01,"CAMPO MIL. NO. 37-B.     HOSPITAL MILITAR DE ZONA, TEMAMATLA",SEDENA,,,"19.188076,-98.870108"
2020-05-01,HOSPITAL CENTRAL SUR DE ALTA ESPECIALIDAD,PEMEX,Crítica,Crítica,"19.308751,-99.218739"
2020-05-01,HOSPITAL CENTRAL NORTE,PEMEX,Buena,Buena,"19.479895,-99.20088"
2020-05-01,CENTRO MÉDICO ADOLFO LÓPEZ MATEOS,EDOMEX,Buena,Buena,"19.320789,-99.633339"
2020-05-01,HOSPITAL SEDNA,PRIVADOS,Crítica,Crítica,"19.303354,-99.17422"
2020-05-01,HOSPITAL ÁNGELES PEDREGAL,PRIVADOS,Buena,Media,"19.31244,-99.22124"
2020-05-01,CENTRO MÉDICO ABC CAMPUS OBSERVATORIO,PRIVADOS,,,"19.400754,-99.204033"
2020-05-01,CENTRO MÉDICO ABC CAMPUS SANTA FE,PRIVADOS,Crítica,Crítica,"19.356363,-99.282374"
2020-05-01,HOSPITAL SAN ÁNGEL INN SUR,PRIVADOS,Buena,Buena,"19.340277,-99.200021"
2020-05-01,CENTRO MÉDICO QUIRÚRGICO ESCANDÓN,PRIVADOS,Media,Media,"19.402517,-99.172257"
2020-05-01,FUNDACIÓN HOSPITAL NUESTRA SEÑORA DE LA LUZ,PRIVADOS,,,"19.434591,-99.157036"
2020-05-01,HOSPITAL ÁNGELES ACOXPA,PRIVADOS,Crítica,,"19.299431,-99.134953"
2020-05-01,HOSPITAL DE ESPECIALIDADES MIG,PRIVADOS,Buena,Crítica,"19.491579,-99.126636"
2020-05-01,HOSPITAL ÁNGELES LINDAVISTA,PRIVADOS,Buena,Buena,"19.486673,-99.129583"
2020-05-01,CORPORATIVO HOSPITAL SATÉLITE,PRIVADOS,Buena,Crítica,"19.513536,-99.237738"
2020-05-01,HOSPITAL GENERAL DR. RUBÉN LEÑERO,SEDESA,,,"19.451398,-99.169565"
2020-05-01,HOSPITAL GENERAL XOCO,SEDESA,,,"19.360313,-99.162275"
2020-05-01,HOSPITAL GENERAL TICOMAN,SEDESA,,,"19.514444,-99.137778"
2020-05-01,HOSPITAL MATERNO INFANTIL TOPILEJO,SEDESA,,,"19.199206,-99.140064"
2020-05-01,HOSPITAL PEDIÁTRICO LEGARIA,SEDESA,,,"19.450699,-99.203637"
2020-05-01,HOSPITAL TORRE MÉDICA TEPEPAN,SEDESA,,,"19.275556,-99.144313"
2020-05-02,HOSPITAL GENERAL DR. MANUEL GEA GONZÁLEZ,SSA,Crítica,Crítica,"19.290295,-99.160861"
2020-05-02,HOSPITAL INFANTIL DE MÉXICO FEDERICO GÓMEZ,SSA,Buena,Buena,"19.410839,-99.151941"
2020-05-02,ENRIQUE CABRERA,SEDESA,Media,Media,"19.361675,-99.224432"
2020-05-02,HOSPITAL GENERAL DE ZONA 1A PARQUE DE LOS VENADOS (CDMX SUR),IMSS,Buena,Buena,"19.374431,-99.151203"
2020-05-02,HOSPITAL GENERAL 01 (CDMX NORTE) LA RAZA,IMSS,Buena,Buena,"19.39574,-99.161677"
2020-05-02,HOSPITAL GENERAL DE ZONA C/MF 08 (CDMX SUR),IMSS,Buena,Buena,"19.337137,-99.200142"
2020-05-02,HOSPITAL DE ESPECIALIDADES 01 (CDMX NORTE) LA RAZA (AZC),IMSS,Buena,Buena,"19.467169,-99.143785"
2020-05-02,HOSPITAL GENERAL DE ZONA C/MF 29 (S. JUAN ARAGÓN),IMSS,Buena,Crítica,"19.465117,-99.085162"
2020-05-02,HOSPITAL GENERAL DE ZONA 194,IMSS,Buena,Buena,"19.4703,-99.234208"
2020-05-02,HOSPITAL GENERAL DE ZONA 71 (CHALCO),IMSS,Media,Buena,"19.259803,-98.893368"
2020-05-02,HG JOSE MARIA MORELOS,ISSSTE,Crítica,Media,"19.363918,-98.995393"
2020-05-02,HG IGNACIO ZARAGOZA,ISSSTE,Crítica,Crítica,"19.389472,-99.045019"
2020-05-02,HR BICENTENARIO DE LA INDEPENDENCIA,ISSSTE,Crítica,Crítica,"19.628814,-99.163343"
2020-05-02,H.G.TOLUCA,ISSSTE,Buena,Buena,"19.256918,-99.635872"
2020-05-02,"HOSPITAL MILITAR DE ZONA, CAMPO NO. 1-A",SEDENA,,,"19.457977,-99.227768"
2020-05-02,"CAMPO MIL. NO. 37-B, 6/O. BATALLÓN DE FUERZAS ESPECIALES",SEDENA,,,"19.188076,-98.870108"
2020-05-02,"HOSPITAL MILITAR DE ZONA, SANTA MARÍA RAYÓN",SEDENA,Crítica,,"19.137953,-99.594466"
2020-05-02,"8/O. REGIMIENTO MECANIZADO, ALMOLOYA DE JUÁREZ",SEDENA,,,"19.403838,-99.742294"
2020-05-02,CENTRO MÉDICO NAVAL,SEMAR,Media,Media,"19.324032,-99.125233"
2020-05-02,HOSPITAL CENTRAL SUR DE ALTA ESPECIALIDAD,PEMEX,Buena,Buena,"19.308751,-99.218739"
2020-05-02,ALTA ESPECIALIDAD DE ZUMPANGO,EDOMEX,Media,Media,"19.815198,-99.089196"
2020-05-02,CENTRO MÉDICO ADOLFO LÓPEZ MATEOS,EDOMEX,Crítica,Crítica,"19.320789,-99.633339"
2020-05-02,HOSPITAL ÁNGELES LINDAVISTA,PRIVADOS,Media,Crítica,"19.486673,-99.129583"
2020-05-02,HOSPITAL ÁNGELES LOMAS,PRIVADOS,,,"19.394636,-99.282021"
2020-05-02,HOSPITAL ÁNGELES MÉXICO,PRIVADOS,Buena,Buena,"19.400075,-99.172655"
2020-05-02,HOSPITAL ÁNGELES ROMA (SANTELENA),PRIVADOS,Buena,Buena,"19.415093,-99.157032"
2020-05-02,HOSPITAL SAN ÁNGEL INN CHAPULTEPEC,PRIVADOS,Buena,Buena,"19.421896,-99.172987"
2020-05-02,HOSPITAL SAN ÁNGEL INN UNIVERSIDAD,PRIVADOS,Media,Buena,"19.358908,-99.167569"
2020-05-02,CENTRO DE ATENCIÓN MÉDICA INTEGRAL (HOSPITAL CAMI),PRIVADOS,Crítica,Buena,"19.424002,-99.10506"
2020-05-02,FUNDACIÓN HOSPITAL NUESTRA SEÑORA DE LA LUZ,PRIVADOS,,,"19.434591,-99.157036"
2020-05-02,HMG HOSPITAL COYOACÁN,PRIVADOS,Media,Buena,"19.32699,-99.144988"
2020-05-02,HOSPITAL DE COS,PRIVADOS,,,"19.41604,-99.162523"
2020-05-02,HOSPITAL GENERAL DR. RUBÉN LEÑERO,SEDESA,,,"19.451398,-99.169565"
2020-05-02,HOSPITAL GENERAL BALBUENA,SEDESA,,,"19.424195,-99.115412"
2020-05-02,HOSPITAL PEDIÁTRICO MOCTEZUMA,SEDESA,,,"19.432814,-99.098151"
2020-05-02,HOSPITAL GENERAL AJUSCO MEDIO,SEDESA,,,"19.272165,-99.207846"
2020-05-02,HOSPITAL MATERNO INFANTIL CUAUTEPEC,SEDESA,,,"19.539787,-99.140977"
2020-05-02,HOSPITAL TORRE MÉDICA TEPEPAN,SEDESA,,,"19.275556,-99.144313"
2020-05-02,HOSPITAL PEDIÁTRICO PERALVILLO,SEDESA,,,"19.45961,-99.141249"
2020-05-02,HOSPITAL GENERAL IZTAPALAPA,SEDESA,,,"19.343426,-99.027236"
2020-04-14,INSTITUTO NACIONAL DE NUTRICIÓN,SSA,Media,Buena,"19.289599,-99.155441"
2020-04-14,INSTITUTO NACIONAL DE ENFERMEDADES RESPIRATORIAS,SSA,Media,Buena,"19.291375,-99.158653"
2020-04-14,HOSPITAL GENERAL DE MÉXICO,SSA,Media,Buena,"19.4129258,-99.1520225"
2020-04-14,HOSPITAL DE ESPECIALIDADES DE LA CIUDAD DE MÉXICO DR BELISARIO DOMÍNGUEZ,SEDESA,Media,Media,"19.307226,-99.065356"
2020-04-14,HOSPITAL DE PEDIATRÍA 01 CMN SIGLO XXI (CDMX SUR),IMSS,Crítica,Crítica,"19.3696537,-99.1558374"
2020-04-14,HOSPITAL GENERAL 01 (CDMX NORTE),IMSS,Crítica,Crítica,"19.39574,-99.161677"
2020-04-14,HOSPITAL GENERAL DE ZONA 24 (CDMX NORTE),IMSS,Crítica,Crítica,"19.483221,-99.128448"
2020-04-14,HOSPITAL GENERAL DE ZONA 32 (CDMX SUR),IMSS,Buena,Crítica,"19.307964,-99.130677"
2020-04-14,HOSPITAL GENERAL DE ZONA C/UMAA 48 (CDMX NORTE),IMSS,Media,Media,"19.482375,-99.213046"
2020-04-14,HOSPITAL GENERAL REGIONAL 200,IMSS,,,"19.742905,-98.972971"
2020-04-14,CENTRO MÉDICO 20 DE NOVIEMBRE,ISSSTE,Media,Media,"19.37272,-99.171205"
2020-04-14,HG JOSÉ MARÍA MORELOS,ISSSTE,,Crítica,"19.363918,-98.995393"
2020-04-14,HG DR FERNANDO QUIROZ,ISSSTE,,Crítica,"19.394242,-99.194187"
2020-04-14,HG IGNACIO ZARAGOZA,ISSSTE,,Buena,"19.389472,-99.045019"
2020-04-14,HR LIC ADOLFO LÓPEZ MATEOS,ISSSTE,Crítica,Media,"19.358451,-99.172716"
2020-04-14,HOSPITAL MILITAR DE ZONA EL VERGEL,SEDENA,,,"19.312522,-99.082521"
2020-04-14,CAMPO MILITAR NO. 1-A 6/O GRUPO DE MORTEROS,SEDENA,,,"19.449179,-99.232137"
2020-04-14,81/0 BATALLÓN DE INFANTERÍA Y ESCUELA MILITAR DE INFANTERÍA,SEDENA,,,"19.264736,-99.152936"
2020-04-14,CAMPO MILITAR NO 37-B 6/O BATALLÓN DE FUERZAS ESPECIALES,SEDENA,,,"19.188076,-98.870108"
2020-04-14,8/O REGIMIENTO MECANIZADO ALMOLOYA DE JUÁREZ,SEDENA,,,"19.403838,-99.742294"
2020-04-14,HOSPITAL CENTRAL SUR DE ALTA ESPECIALIDAD,PEMEX,Crítica,Crítica,"19.308751,-99.218739"
2020-04-14,ALTA ESPECIALIDAD DE ZUMPANGO,EDOMEX,Crítica,Crítica,"19.815464,-99.089197"
2020-04-14,HOSPITAL REGIONAL TLANEPANTLA ISSEMYM,EDOMEX,,Media,"19.521817,-99.187531"
2020-04-14,CENTRO MÉDICO ADOLFO LÓPEZ MATEOS,EDOMEX,Media,Media,"19.321045,-99.633308"
2020-04-14,HOSPITAL ÁNGELES ROMA (SANTELENA),PRIVADOS,,Crítica,"19.415243,-99.157081"
2020-04-14,HOSPITAL SAN ÁNGEL INN SUR,PRIVADOS,Crítica,Crítica,"19.340277,-99.200021"
2020-04-14,HOSPITAL SAN ÁNGEL INN UNIVERSIDAD,PRIVADOS,Media,,"19.358908,-99.167569"
2020-04-14,HOSPITAL DE ESPECIALIDADES MIG,PRIVADOS,Crítica,Crítica,"19.491619,-99.126656"
2020-04-14,HOSPITAL ÁNGELES MÉXICO,PRIVADOS,Crítica,Crítica,"19.400075,-99.172655"
2020-04-15,HOSPITAL GENERAL DR ENRIQUE CABRERA,SEDESA,Media,Media,"19.361675,-99.224432"
2020-04-15,HOSPITAL DE INFECTOLOGÍA 01 LA RAZA (CDMX NORTE),IMSS,,,"19.465067,-99.144881"
2020-04-15,HOSPITAL GENERAL 01 (CDMX NORTE),IMSS,Crítica,Crítica,"19.39574,-99.161677"
2020-04-15,MÉDICA SUR,PRIVADOS,Media,Media,"19.297207,-99.160809"
2020-04-15,HOSPITAL ÁNGELES ACOXPA,PRIVADOS,Buena,Media,"19.299431,-99.134953"
2020-04-15,INSTITUTO NACIONAL DE ENFERMEDADES RESPIRATORIAS,SSA,,Buena,"19.291375,-99.158653"
2020-04-15,HOSPITAL GENERAL DE MÉXICO,SSA,,Buena,"19.4129258,-99.1520225"
2020-04-15,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE IXTAPALUCA,SSA,Buena,Buena,"19.318796,-98.855353"
2020-04-15,HOSPITAL INFANTIL DE MÉXICO FEDERICO GÓMEZ,SSA,Buena,,"19.410839,-99.151941"
2020-04-15,HOSPITAL DE ESPECIALIDADES DE LA CIUDAD DE MÉXICO DR BELISARIO DOMÍNGUEZ,SEDESA,Media,Crítica,"19.307226,-99.065356"
2020-04-15,HOSPITAL GENERAL DR ENRIQUE CABRERA,SEDESA,,Media,"19.361675,-99.224432"
2020-04-15,HOSPITAL DE PEDIATRÍA 01 CMN SIGLO XXI (CDMX SUR),IMSS,Crítica,Crítica,"19.3696537,-99.1558374"
2020-04-15,HOSPITAL GENERAL DE ZONA 01 CARLOS MC GREGOR (CDMX SUR),IMSS,Media,Media,"19.395623,-99.161695"
2020-04-15,HOSPITAL GENERAL DE ZONA 24 (CDMX NORTE),IMSS,Crítica,Crítica,"19.483221,-99.128448"
2020-04-15,HOSPITAL GENERAL DE ZONA 27 (CDMX NORTE),IMSS,Media,Crítica,"19.454776,-99.140007"
2020-04-15,HOSPITAL GENERAL DE ZONA 2A (CDMX SUR),IMSS,Media,Crítica,"19.405495,-99.1122"
2020-04-15,HOSPITAL GENERAL REGIONAL 196,IMSS,,,"19.529016,-99.030983"
2020-04-15,HOSPITAL GENERAL REGIONAL 200,IMSS,,,"19.742905,-98.972971"
2020-04-15,CENTRO MÉDICO 20 DE NOVIEMBRE,ISSSTE,Media,Media,"19.37272,-99.171205"
2020-04-15,HG TACUBA,ISSSTE,,Media,"19.454384,-99.191231"
2020-04-15,HR PRIMERO DE OCTUBRE,ISSSTE,Buena,Buena,"19.486751,-99.133249"
2020-04-15,HR LIC ADOLFO LÓPEZ MATEOS,ISSSTE,Buena,,"19.358451,-99.172716"
2020-04-15,HOSPITAL CENTRAL MILITAR,SEDENA,,,"19.437367,-99.216057"
2020-04-15,HOSPITAL MILITAR DE ZONA CAMPO NO. 1-A,SEDENA,,,"19.457977,-99.227768"
2020-04-15,81/0 BATALLÓN DE INFANTERÍA Y ESCUELA MILITAR DE INFANTERÍA,SEDENA,,,"19.264736,-99.152936"
2020-04-15,CAMPO MILITAR NO 37-B HOSPITAL MILITAR DE ZONA TEMAMATLA,SEDENA,,,"19.188076,-98.870108"
2020-04-15,CENTRO MÉDICO NAVAL,SEMAR,,Media,"19.324032,-99.125233"
2020-04-15,HOSPITAL CENTRAL SUR DE ALTA ESPECIALIDAD,PEMEX,Crítica,Crítica,"19.308751,-99.218739"
2020-04-15,HOSPITAL PARA EL NIÑO IMIEM,EDOMEX,Crítica,Crítica,"19.272268,-99.660899"
2020-04-15,"HOSPITAL GENERAL ECATEPEC ""LAS AMÉRICAS""",EDOMEX,,,"19.594136,-99.018679"
2020-04-15,CENTRO MÉDICO ABC CAMPUS OBSERVATORIO,PRIVADOS,,Crítica,"19.400754,-99.204033"
2020-04-15,CENTRO MÉDICO DALINDE,PRIVADOS,Crítica,Media,"19.40526,-99.168017"
2020-04-15,HOSPITAL ÁNGELES LINDAVSTA,PRIVADOS,,Crítica,"19.486673,-99.129583"
2020-04-15,HOSPITAL ÁNGELES METROPOLITANO,PRIVADOS,Buena,Crítica,"19.407125,-99.167048"
2020-04-15,CORPORATIVO HOSPITAL SATÉLITE,PRIVADOS,Buena,Buena,"19.513536,-99.237738"
2020-04-16,INSTITUTO NACIONAL DE ENFERMEDADES RESPIRATORIAS,SSA,Media,Media,"19.291375,-99.158653"
2020-04-16,HOSPITAL GENERAL DE MÉXICO,SSA,,Crítica,"19.4129258,-99.1520225"
2020-04-16,HOSPITAL GENERAL DR MANUEL GEA GONZÁLEZ,SSA,,Media,"19.290295,-99.160861"
2020-04-16,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE IXTAPALUCA,SSA,Buena,Buena,"19.318796,-98.855353"
2020-04-16,HOSPITAL DE ESPECIALIDADES DE LA CIUDAD DE MÉXICO DR BELISARIO DOMÍNGUEZ,SEDESA,Media,Crítica,"19.307226,-99.065356"
2020-04-16,HOSPITAL PEDIÁTRICO LA VILLA,SEDESA,Media,Crítica,"19.487355,-99.114316"
2020-04-16,HOSPITAL DE PEDIATRÍA 01 CMN SIGLO XXI (CDMX SUR),IMSS,Crítica,Crítica,"19.3696537,-99.1558374"
2020-04-16,HOSPITAL DE INFECTOLOGÍA 01 LA RAZA (CDMX NORTE),IMSS,Buena,Buena,"19.465067,-99.144881"
2020-04-16,HOSPITAL GENERAL DE ZONA 24 (CDMX NORTE),IMSS,Crítica,Crítica,"19.483221,-99.128448"
2020-04-16,HOSPITAL GENERAL DE ZONA C/MF 08 (CDMX SUR),IMSS,Media,Crítica,"19.337137,-99.200142"
2020-04-16,HOSPITAL GENERAL 02 (CDMX SUR) VILLA COAPA,IMSS,Crítica,Crítica,"19.309194,-99.129593"
2020-04-16,HOSPITAL DE ESPECIALIDADES 01 (CDMX NORTE) LA RAZA,IMSS,Crítica,Crítica,"19.467169,-99.143785"
2020-04-16,HOSPITAL GENERAL DE ZONA 47 (CDMX SUR) (IZP),IMSS,Crítica,Crítica,"19.357566,-99.054269"
2020-04-16,HOSPITAL GENERAL REGIONAL 72,IMSS,Media,Media,"19.542797,-99.205022"
2020-04-16,HOSPITAL GENERAL DE ZONA 53,IMSS,Media,Crítica,"19.356913,-98.990929"
2020-04-16,HOSPITAL GENERAL DE ZONA 197,IMSS,Media,Media,"19.515133,-98.89145"
2020-04-16,HOSPITAL GENERAL DE ZONA 57 (LA QUEBRADA),IMSS,Crítica,Crítica,"19.597387,-99.188426"
2020-04-16,CENTRO MÉDICO 20 DE NOVIEMBRE,ISSSTE,Media,Media,"19.37272,-99.171205"
2020-04-16,HG DARIO FERNANDEZ FIERRO,ISSSTE,Buena,Buena,"19.363602,-99.188608"
2020-04-16,HG JOSÉ MARÍA MORELOS,ISSSTE,,Crítica,"19.363918,-98.995393"
2020-04-16,HG DR FERNANDO QUIROZ,ISSSTE,,Media,"19.394242,-99.194187"
2020-04-16,HR PRIMERO DE OCTUBRE,ISSSTE,Buena,Buena,"19.486751,-99.133249"
2020-04-16,HR LIC ADOLFO LÓPEZ MATEOS,ISSSTE,Buena,Buena,"19.358451,-99.172716"
2020-04-16,HOSPITAL MILITAR DE ZONA CAMPO NO. 1-A,SEDENA,,,"19.457977,-99.227768"
2020-04-16,CAMPO MILITAR NO. 1-A 6/O GRUPO DE MORTEROS,SEDENA,,,"19.449179,-99.232137"
2020-04-16,81/0 BATALLÓN DE INFANTERÍA Y ESCUELA MILITAR DE INFANTERÍA,SEDENA,,,"19.264736,-99.152936"
2020-04-16,HOSPITAL CENTRAL SUR DE ALTA ESPECIALIDAD,PEMEX,Crítica,Crítica,"19.308751,-99.218739"
2020-04-16,HOSPITAL REGIONAL TLANEPANTLA ISSEMYM,EDOMEX,,Media,"19.319081,-98.855395"
2020-04-16,CENTRO MÉDICO TOLUCA ISSEMYM,EDOMEX,Media,Media,"19.286408,-99.586018"
2020-04-16,"HOSPITAL GENERAL ECATEPEC ""LAS AMÉRICAS""",EDOMEX,Media,Media,"19.594136,-99.018679"
2020-04-16,MÉDICA SUR,PRIVADOS,,Buena,"19.297207,-99.160809"
2020-04-16,HOSPITAL ÁNGELES ROMA (SANTELENA),PRIVADOS,Buena,Crítica,"19.415243,-99.157081"
2020-04-16,CENTRO MÉDICO DALINDE,PRIVADOS,Crítica,Media,"19.40526,-99.168017"
2020-04-16,CENTRO MÉDICO QIRÚGICO ESCANDÓN,PRIVADOS,,,"19.402588,-99.172236"
2020-04-16,FUNDACIÓN HOSPITAL NUESTRA SEÑORA DE LA LUZ,PRIVADOS,Buena,Buena,"19.434591,-99.157036"
2020-04-16,HOSPITAL DE COS,PRIVADOS,,Buena,"19.416104,-99.162514"
2020-04-16,HOSPITAL DIOMED,PRIVADOS,Crítica,Crítica,"19.401424,-99.205282"
2020-04-16,HOSPITAL ESPAÑOL,PRIVADOS,,,"19.439382,-99.197221"
2020-04-16,CORPORATIVO HOSPITAL SATÉLITE,PRIVADOS,,,"19.513536,-99.237738"
2020-04-17,INSTITUTO NACIONAL DE NUTRICIÓN,SSA,,Crítica,"19.289599,-99.155441"
2020-04-17,INSTITUTO NACIONAL DE ENFERMEDADES RESPIRATORIAS,SSA,Media,Media,"19.291375,-99.158653"
2020-04-17,HOSPITAL GENERAL DR MANUEL GEA GONZÁLEZ,SSA,,Media,"19.290295,-99.160861"
2020-04-17,HOSPITAL GENERAL DE ZONA 1A PARQUE DE LOS VENADOS (CDMX SUR),IMSS,Media,Media,"19.369978,-99.15587"
2020-04-17,HOSPITAL GENERAL DE ZONA 24 (CDMX NORTE),IMSS,Crítica,Crítica,"19.483221,-99.128448"
2020-04-17,HOSPITAL GENERAL DE ZONA 27 (CDMX NORTE),IMSS,Media,Crítica,"19.454776,-99.140007"
2020-04-17,HOSPITAL GENERAL DE ZONA C/UMAA 48 (CDMX NORTE),IMSS,Media,Media,"19.482375,-99.213046"
2020-04-17,HOSPITAL GENERAL DE ZONA C/MF 29 (S. JUAN ARAGÓN),IMSS,Crítica,Crítica,"19.465117,-99.085162"
2020-04-17,HG JOSÉ MARÍA MORELOS,ISSSTE,,Crítica,"19.363918,-98.995393"
2020-04-17,HG TACUBA,ISSSTE,,Media,"19.454384,-99.191231"
2020-04-17,HR LIC ADOLFO LÓPEZ MATEOS,ISSSTE,Buena,Buena,"19.358451,-99.172716"
2020-04-17,HR BICENTARIO DE LA INDEPENDENCIA,ISSSTE,Buena,Media,"19.628814,-99.163343"
2020-04-17,CAMPO MILITAR NO 37-B HOSPITAL MILITAR DE ZONA TEMAMATLA,SEDENA,,,"19.188076,-98.870108"
2020-04-17,HOSPITAL SEDNA,PRIVADOS,Media,Crítica,"19.303597,-99.174177"
2020-04-17,HOSPITAL ÁNGELES MÉXICO,PRIVADOS,Crítica,Crítica,"19.400075,-99.172655"
2020-04-17,INSTITUTO NACIONAL DE NUTRICIÓN,SSA,,,"19.289599,-99.155441"
2020-04-17,INSTITUTO NACIONAL DE ENFERMEDADES RESPIRATORIAS,SSA,,,"19.291375,-99.158653"
2020-04-17,HOSPITAL GENERAL DE MÉXICO,SSA,,,"19.4129258,-99.1520225"
2020-04-17,HOSPITAL GENERAL DR MANUEL GEA GONZÁLEZ,SSA,,,"19.290295,-99.160861"
2020-04-17,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE IXTAPALUCA,SSA,Buena,Buena,"19.318796,-98.855353"
2020-04-17,INSTITUTO NACIONAL DE CARDIOLOGÍA IGNACIO CHÁVEZ,SSA,Crítica,Media,"19.290598,-99.153838"
2020-04-17,HOSPITAL DE ESPECIALIDADES DE LA CIUDAD DE MÉXICO DR BELISARIO DOMÍNGUEZ,SEDESA,,,"19.307226,-99.065356"
2020-04-17,HOSPITAL GENERAL TLÁHUAC,SEDESA,Crítica,Crítica,"19.287492,-99.052665"
2020-04-17,CITIBANAMEX,SEDESA,,Buena,"19.439732,-99.224235"
2020-04-18,HOSPITAL GENERAL DE ZONA 1A PARQUE DE LOS VENADOS (CDMX SUR),IMSS,Media,Media,"19.369978,-99.15587"
2020-04-18,HOSPITAL GENERAL DE ZONA C/MF 08 (CDMX SUR),IMSS,Media,Crítica,"19.337137,-99.200142"
2020-04-18,HOSPITAL GENERAL DE ZONA 47 (CDMX SUR) (IZP),IMSS,Media,Crítica,"19.357566,-99.054269"
2020-04-17,HOSPITAL GENERAL DE ZONA 197,IMSS,Media,Media,"19.515133,-98.89145"
2020-04-17,HOSPITAL GENERAL DE ZONA 57 (LA QUEBRADA),IMSS,Crítica,Crítica,"19.597387,-99.188426"
2020-04-17,HOSPITAL GENERAL DE ZONA 58 (LAS MARGARITAS),IMSS,Crítica,Crítica,"19.530797,-99.222446"
2020-04-17,HOSPITAL GENERAL DE ZONA 71 (CHALCO),IMSS,Crítica,Crítica,"19.259803,-98.893368"
2020-04-17,HG TACUBA,ISSSTE,,,"19.454384,-99.191231"
2020-04-17,HG DR FERNANDO QUIROZ,ISSSTE,Buena,Media,"19.394242,-99.194187"
2020-04-17,HG IGNACIO ZARAGOZA,ISSSTE,,,"19.389472,-99.045019"
2020-04-17,HR PRIMERO DE OCTUBRE,ISSSTE,Buena,Buena,"19.486751,-99.133249"
2020-04-17,HR BICENTARIO DE LA INDEPENDENCIA,ISSSTE,,,"19.628814,-99.163343"
2020-04-17,HOSPITAL CENTRAL MILITAR,SEDENA,,,"19.437367,-99.216057"
2020-04-17,HOSPITAL MILITAR DE ZONA CAMPO NO. 1-A,SEDENA,,,"19.457977,-99.227768"
2020-04-17,CAMPO MILITAR NO. 1-A 6/O GRUPO DE MORTEROS,SEDENA,,,"19.449179,-99.232137"
2020-04-17,HOSPITAL MILITAR DE ZONA SANTA MARÍA RAYÓN,SEDENA,,,"19.137953,-99.594466"
2020-04-17,8/O REGIMIENTO MECANIZADO ALMOLOYA DE JUÁREZ,SEDENA,,,"19.403838,-99.742294"
2020-04-17,HOSPITAL CENTRAL SUR DE ALTA ESPECIALIDAD,PEMEX,Crítica,Crítica,"19.308751,-99.218739"
2020-04-17,ALTA ESPECIALIDAD DE ZUMPANGO,EDOMEX,Media,Media,"19.815464,-99.089197"
2020-04-17,CENTRO MÉDICO TOLUCA ISSEMYM,EDOMEX,Media,Media,"19.286408,-99.586018"
2020-04-17,"HOSPITAL GENERAL ECATEPEC ""LAS AMÉRICAS""",EDOMEX,,,"19.594136,-99.018679"
2020-04-17,HOSPITAL ÁNGELES MOCEL,PRIVADOS,Buena,Buena,"19.410855,-99.184695"
2020-04-17,HOSPITAL ÁNGELES ROMA (SANTELENA),PRIVADOS,,,"19.415243,-99.157081"
2020-04-17,CENTRO MÉDICO ABC CAMPUS OBSERVATORIO,PRIVADOS,Buena,Buena,"19.400754,-99.204033"
2020-04-17,HOSPITAL SAN ÁNGEL INN CHAPULTEPEC,PRIVADOS,Crítica,Crítica,"19.421896,-99.172987"
2020-04-17,HOSPITAL SAN ÁNGEL INN PATRIOTISMO,PRIVADOS,Crítica,Crítica,"19.376412,-99.186388"
2020-04-17,CENTRO DE ATENCIÓN MÉDICA INTEGRAL (HOSPITAL CAMI),PRIVADOS,,,"19.424002,-99.10506"
2020-04-17,CENTRO MÉDICO DALINDE,PRIVADOS,,,"19.40526,-99.168017"
2020-04-17,FUNDACIÓN HOSPITAL NUESTRA SEÑORA DE LA LUZ,PRIVADOS,,,"19.434591,-99.157036"
2020-04-17,HMG HOSPITAL COYOACÁN,PRIVADOS,Media,Media,"19.328044,-99.143601"
2020-04-17,HOSPITAL DE COS,PRIVADOS,,,"19.416104,-99.162514"
